uniqueID,drugName,condition,review,rating,date,usefulCount,review_length,word_count
1163,Ritalin,ADHD,Did not work for me at all. Waste of money. I was prescribed Ritalin for adhd.,2,"December 15, 2020",39,78,16
2766,Valproate,Bipolar Disorder,This medication has been a lifesaver. I was prescribed Valproate for bipolar disorder.,8,"January 03, 2018",176,86,13
3253,Trimethoprim,UTI,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Trimethoprim for uti.,7,"January 06, 2021",92,108,17
1439,Saxenda,Obesity,Highly recommend to anyone dealing with this condition. I was prescribed Saxenda for obesity.,7,"September 02, 2016",189,93,14
3604,Fluticasone,Asthma,It works okay but nothing spectacular. I was prescribed Fluticasone for asthma.,6,"June 30, 2015",77,79,12
4941,Saxenda,Obesity,Great results overall. I was prescribed Saxenda for obesity.,7,"April 02, 2019",193,60,9
4594,Naproxen,Pain,Made my condition worse. Would not recommend. I was prescribed Naproxen for pain.,1,"December 26, 2022",130,81,13
3640,Cetirizine,Allergies,Been taking for months with consistent positive results. I was prescribed Cetirizine for allergies.,7,"October 19, 2018",170,99,14
1254,Atorvastatin,High Cholesterol,Average medication. Does what it is supposed to do. I was prescribed Atorvastatin for high cholesterol.,6,"August 19, 2019",56,103,16
3366,Atorvastatin,High Cholesterol,Very effective treatment. I was prescribed Atorvastatin for high cholesterol.,10,"March 19, 2020",198,77,10
333,Orlistat,Obesity,It works okay but nothing spectacular. I was prescribed Orlistat for obesity.,6,"October 11, 2017",181,77,12
3695,Famotidine,GERD,Highly recommend to anyone dealing with this condition. I was prescribed Famotidine for gerd.,8,"February 19, 2020",99,93,14
3569,Omeprazole,GERD,Average medication. Does what it is supposed to do. I was prescribed Omeprazole for gerd.,6,"December 04, 2016",196,89,15
2729,Amoxicillin,UTI,Been on this for a while. Seems to help somewhat. I was prescribed Amoxicillin for uti.,4,"August 15, 2019",175,87,16
3668,Lamotrigine,Bipolar Disorder,Very effective treatment. I was prescribed Lamotrigine for bipolar disorder.,7,"August 17, 2021",57,76,10
1631,Montelukast,Asthma,Changed my life for the better. Finally feel normal again. I was prescribed Montelukast for asthma.,7,"February 05, 2016",125,99,16
1117,Naproxen,Pain,Highly recommend to anyone dealing with this condition. I was prescribed Naproxen for pain.,10,"November 29, 2016",7,91,14
1850,Losartan,High Blood Pressure,Been taking for months with consistent positive results. I was prescribed Losartan for high blood pressure.,7,"January 09, 2017",106,107,16
3555,Simvastatin,High Cholesterol,The drowsiness was unbearable. Could not function normally. I was prescribed Simvastatin for high cholesterol.,1,"July 25, 2017",68,110,15
3154,Armour Thyroid,Hypothyroidism,Some improvement but still dealing with symptoms. I was prescribed Armour Thyroid for hypothyroidism.,5,"February 20, 2015",75,101,14
3266,Synthroid,Hypothyroidism,Changed my life for the better. Finally feel normal again. I was prescribed Synthroid for hypothyroidism.,10,"August 16, 2019",13,105,16
1666,Melatonin,Insomnia,Average medication. Does what it is supposed to do. I was prescribed Melatonin for insomnia.,5,"April 30, 2020",183,92,15
446,Acetaminophen,Pain,Changed my life for the better. Finally feel normal again. I was prescribed Acetaminophen for pain.,7,"July 28, 2018",41,99,16
2246,Albuterol,Asthma,It works okay but nothing spectacular. I was prescribed Albuterol for asthma.,6,"June 18, 2016",161,77,12
453,Doxycycline,Pneumonia,Made my condition worse. Would not recommend. I was prescribed Doxycycline for pneumonia.,3,"August 20, 2022",62,89,13
1552,Rosuvastatin,High Cholesterol,Results are hit or miss. Some days are better than others. I was prescribed Rosuvastatin for high cholesterol.,5,"September 18, 2022",165,110,18
4435,Yaz,Birth Control,It works okay but nothing spectacular. I was prescribed Yaz for birth control.,4,"February 10, 2018",89,78,13
2955,Trazodone,Insomnia,Initially helped but stopped working after a month. I was prescribed Trazodone for insomnia.,3,"September 23, 2022",113,92,14
15,Doxepin,Insomnia,The drowsiness was unbearable. Could not function normally. I was prescribed Doxepin for insomnia.,1,"October 28, 2016",94,98,14
3629,Sertraline,Depression,Made my condition worse. Would not recommend. I was prescribed Sertraline for depression.,2,"January 22, 2021",109,89,13
946,Tretinoin,Acne,Made my condition worse. Would not recommend. I was prescribed Tretinoin for acne.,3,"December 12, 2016",188,82,13
248,Montelukast,Asthma,It works okay but nothing spectacular. I was prescribed Montelukast for asthma.,4,"June 05, 2019",3,79,12
4698,Amlodipine,High Blood Pressure,Very effective treatment. I was prescribed Amlodipine for high blood pressure.,9,"July 02, 2019",146,78,11
361,Topiramate,Migraine,This medication has been a lifesaver. I was prescribed Topiramate for migraine.,7,"July 29, 2018",25,79,12
4657,Fluticasone,Asthma,Been on this for a while. Seems to help somewhat. I was prescribed Fluticasone for asthma.,5,"September 20, 2017",180,90,16
1615,Glipizide,Diabetes Type 2,Been on this for a while. Seems to help somewhat. I was prescribed Glipizide for diabetes type 2.,5,"May 24, 2022",199,97,18
2304,Prednisone,Arthritis,Results are hit or miss. Some days are better than others. I was prescribed Prednisone for arthritis.,6,"May 25, 2020",177,101,17
4142,Propranolol,Migraine,My doctor recommended this and it really helped. I was prescribed Propranolol for migraine.,10,"December 26, 2021",16,91,14
3169,Ambien,Insomnia,No major complaints but no major improvements either. I was prescribed Ambien for insomnia.,5,"September 14, 2021",125,91,14
2479,NuvaRing,Birth Control,Initially helped but stopped working after a month. I was prescribed NuvaRing for birth control.,2,"December 12, 2022",116,96,15
4215,Fluticasone,Asthma,No major complaints but no major improvements either. I was prescribed Fluticasone for asthma.,6,"December 20, 2017",156,94,14
4181,Insulin Glargine,Diabetes Type 2,Results are hit or miss. Some days are better than others. I was prescribed Insulin Glargine for diabetes type 2.,6,"May 27, 2021",68,113,20
4885,Humira,Arthritis,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Humira for arthritis.,7,"September 22, 2020",136,108,17
3164,Insulin Glargine,Diabetes Type 2,Been on this for a while. Seems to help somewhat. I was prescribed Insulin Glargine for diabetes type 2.,4,"November 29, 2019",127,104,19
491,Omeprazole,GERD,No major complaints but no major improvements either. I was prescribed Omeprazole for gerd.,5,"April 29, 2016",119,91,14
863,Lisinopril,High Blood Pressure,Great results overall. I was prescribed Lisinopril for high blood pressure.,9,"July 15, 2017",177,75,11
1741,Bupropion,Depression,Average medication. Does what it is supposed to do. I was prescribed Bupropion for depression.,5,"August 31, 2016",32,94,15
4100,Levothyroxine,Hypothyroidism,Average medication. Does what it is supposed to do. I was prescribed Levothyroxine for hypothyroidism.,6,"October 29, 2016",53,102,15
4386,Escitalopram,Depression,Some improvement but still dealing with symptoms. I was prescribed Escitalopram for depression.,4,"October 17, 2019",20,95,13
2448,Montelukast,Asthma,Been on this for a while. Seems to help somewhat. I was prescribed Montelukast for asthma.,5,"May 19, 2017",134,90,16
4231,Omeprazole,GERD,Initially helped but stopped working after a month. I was prescribed Omeprazole for gerd.,2,"August 08, 2018",142,89,14
507,Januvia,Diabetes Type 2,Results are hit or miss. Some days are better than others. I was prescribed Januvia for diabetes type 2.,4,"January 07, 2017",196,104,19
2678,Meloxicam,Arthritis,Did not work for me at all. Waste of money. I was prescribed Meloxicam for arthritis.,2,"November 30, 2015",104,85,16
2996,Ritalin,ADHD,Some improvement but still dealing with symptoms. I was prescribed Ritalin for adhd.,6,"March 21, 2016",195,84,13
1943,Doxycycline,Pneumonia,No major complaints but no major improvements either. I was prescribed Doxycycline for pneumonia.,6,"September 25, 2015",30,97,14
1223,Doxepin,Insomnia,Changed my life for the better. Finally feel normal again. I was prescribed Doxepin for insomnia.,7,"March 09, 2023",36,97,16
1114,Metoprolol,High Blood Pressure,Highly recommend to anyone dealing with this condition. I was prescribed Metoprolol for high blood pressure.,7,"December 07, 2015",26,108,16
1906,Orlistat,Obesity,Works well with minimal side effects. I was prescribed Orlistat for obesity.,7,"September 23, 2021",158,76,12
3424,Melatonin,Insomnia,Great results overall. I was prescribed Melatonin for insomnia.,7,"September 25, 2022",114,63,9
1878,Metoprolol,High Blood Pressure,It works okay but nothing spectacular. I was prescribed Metoprolol for high blood pressure.,5,"February 09, 2015",172,91,14
4673,Acetaminophen,Pain,Works well with minimal side effects. I was prescribed Acetaminophen for pain.,7,"July 12, 2016",199,78,12
434,NuvaRing,Birth Control,This medication has been a lifesaver. I was prescribed NuvaRing for birth control.,7,"July 27, 2015",72,82,13
2365,Diazepam,Anxiety,Results are hit or miss. Some days are better than others. I was prescribed Diazepam for anxiety.,4,"March 28, 2017",102,97,17
3155,Omeprazole,GERD,Gained significant weight while on this medication. I was prescribed Omeprazole for gerd.,3,"June 02, 2020",112,89,13
2836,Gabapentin,Pain,Been on this for a while. Seems to help somewhat. I was prescribed Gabapentin for pain.,5,"May 12, 2017",179,87,16
2093,Levofloxacin,Pneumonia,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Levofloxacin for pneumonia.,7,"April 22, 2020",193,114,17
3011,Synthroid,Hypothyroidism,It works okay but nothing spectacular. I was prescribed Synthroid for hypothyroidism.,5,"November 01, 2015",62,85,12
3163,Topiramate,Migraine,Results are hit or miss. Some days are better than others. I was prescribed Topiramate for migraine.,4,"January 07, 2018",147,100,17
2946,Simvastatin,High Cholesterol,Not worth the side effects. Very disappointed. I was prescribed Simvastatin for high cholesterol.,3,"May 10, 2016",183,97,14
3917,Gabapentin,Pain,It works okay but nothing spectacular. I was prescribed Gabapentin for pain.,5,"March 12, 2018",0,76,12
2917,Fluoxetine,Depression,No major complaints but no major improvements either. I was prescribed Fluoxetine for depression.,5,"December 09, 2020",94,97,14
1103,Saxenda,Obesity,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Saxenda for obesity.,10,"November 18, 2015",97,107,17
1449,Melatonin,Insomnia,Been taking for months with consistent positive results. I was prescribed Melatonin for insomnia.,9,"November 19, 2016",178,97,14
1721,Nitrofurantoin,UTI,Very effective treatment. I was prescribed Nitrofurantoin for uti.,7,"April 17, 2015",72,66,9
4519,Doxycycline,Pneumonia,Some improvement but still dealing with symptoms. I was prescribed Doxycycline for pneumonia.,6,"February 02, 2020",48,93,13
3843,Ambien,Insomnia,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Ambien for insomnia.,8,"June 17, 2015",99,107,17
157,Famotidine,GERD,Side effects were mild and temporary. The benefits far outweigh them. I was prescribed Famotidine for gerd.,10,"January 10, 2020",4,107,17
2979,Vyvanse,ADHD,Works well with minimal side effects. I was prescribed Vyvanse for adhd.,7,"February 17, 2017",187,72,12
1774,Budesonide,Asthma,No major complaints but no major improvements either. I was prescribed Budesonide for asthma.,6,"April 26, 2022",188,93,14
616,Armour Thyroid,Hypothyroidism,Results are hit or miss. Some days are better than others. I was prescribed Armour Thyroid for hypothyroidism.,6,"January 23, 2022",47,110,18
644,Propranolol,Migraine,Made my condition worse. Would not recommend. I was prescribed Propranolol for migraine.,2,"November 28, 2021",35,88,13
1936,Sumatriptan,Migraine,Terrible side effects made me stop taking it. I was prescribed Sumatriptan for migraine.,2,"March 26, 2017",50,88,14
4278,Adderall,ADHD,Did not work for me at all. Waste of money. I was prescribed Adderall for adhd.,3,"April 27, 2020",150,79,16
1069,Lithium,Bipolar Disorder,Results are hit or miss. Some days are better than others. I was prescribed Lithium for bipolar disorder.,4,"April 21, 2016",66,105,18
4455,Doxycycline,Acne,Great results overall. I was prescribed Doxycycline for acne.,9,"June 25, 2017",78,61,9
4155,Ezetimibe,High Cholesterol,Works well with minimal side effects. I was prescribed Ezetimibe for high cholesterol.,8,"October 06, 2017",13,86,13
4240,Metoprolol,High Blood Pressure,Results are hit or miss. Some days are better than others. I was prescribed Metoprolol for high blood pressure.,5,"March 07, 2021",37,111,19
4869,Naproxen,Pain,It works okay but nothing spectacular. I was prescribed Naproxen for pain.,6,"October 06, 2015",183,74,12
331,Prednisone,Arthritis,Been on this for a while. Seems to help somewhat. I was prescribed Prednisone for arthritis.,5,"September 09, 2016",15,92,16
2058,Budesonide,Asthma,Works well with minimal side effects. I was prescribed Budesonide for asthma.,8,"May 14, 2018",152,77,12
2647,Propranolol,Migraine,No major complaints but no major improvements either. I was prescribed Propranolol for migraine.,5,"March 29, 2021",55,96,14
2192,Cetirizine,Allergies,My doctor recommended this and it really helped. I was prescribed Cetirizine for allergies.,7,"July 24, 2019",197,91,14
623,Doxycycline,Pneumonia,Changed my life for the better. Finally feel normal again. I was prescribed Doxycycline for pneumonia.,10,"May 27, 2019",150,102,16
1596,Topiramate,Migraine,Terrible side effects made me stop taking it. I was prescribed Topiramate for migraine.,3,"July 24, 2022",125,87,14
